F0_mean,VUV_mean,NAQ_mean,QOQ_mean,H1H2_mean,PSP_mean,MDQ_mean,peakSlope_mean,Rd_mean,Rd_conf_mean,creak_mean,MCEP_0_mean,MCEP_1_mean,MCEP_2_mean,MCEP_3_mean,MCEP_4_mean,MCEP_5_mean,MCEP_6_mean,MCEP_7_mean,MCEP_8_mean,MCEP_9_mean,MCEP_10_mean,MCEP_11_mean,MCEP_12_mean,MCEP_13_mean,MCEP_14_mean,MCEP_15_mean,MCEP_16_mean,MCEP_17_mean,MCEP_18_mean,MCEP_19_mean,MCEP_20_mean,MCEP_21_mean,MCEP_22_mean,MCEP_23_mean,MCEP_24_mean,HMPDM_4_mean,HMPDM_5_mean,HMPDM_6_mean,HMPDM_7_mean,HMPDM_8_mean,HMPDM_9_mean,HMPDM_10_mean,HMPDM_11_mean,HMPDM_12_mean,HMPDM_13_mean,HMPDM_14_mean,HMPDM_15_mean,HMPDM_16_mean,HMPDM_17_mean,HMPDM_18_mean,HMPDM_19_mean,HMPDM_20_mean,HMPDM_21_mean,HMPDM_22_mean,HMPDM_23_mean,HMPDM_24_mean,HMPDD_0_mean,HMPDD_1_mean,HMPDD_2_mean,HMPDD_3_mean,HMPDD_4_mean,HMPDD_5_mean,HMPDD_6_mean,HMPDD_7_mean,HMPDD_8_mean,HMPDD_9_mean,HMPDD_10_mean,HMPDD_11_mean,HMPDD_12_mean,F0_stddev,VUV_stddev,NAQ_stddev,QOQ_stddev,H1H2_stddev,PSP_stddev,MDQ_stddev,peakSlope_stddev,Rd_stddev,Rd_conf_stddev,MCEP_0_stddev,MCEP_1_stddev,MCEP_2_stddev,MCEP_3_stddev,MCEP_4_stddev,MCEP_5_stddev,MCEP_6_stddev,MCEP_7_stddev,MCEP_8_stddev,MCEP_9_stddev,MCEP_10_stddev,MCEP_11_stddev,MCEP_12_stddev,MCEP_13_stddev,MCEP_14_stddev,MCEP_15_stddev,MCEP_16_stddev,MCEP_17_stddev,MCEP_18_stddev,MCEP_19_stddev,MCEP_20_stddev,MCEP_21_stddev,MCEP_22_stddev,MCEP_23_stddev,MCEP_24_stddev,HMPDM_4_stddev,HMPDM_5_stddev,HMPDM_6_stddev,HMPDM_7_stddev,HMPDM_8_stddev,HMPDM_9_stddev,HMPDM_10_stddev,HMPDM_11_stddev,HMPDM_12_stddev,HMPDM_13_stddev,HMPDM_14_stddev,HMPDM_15_stddev,HMPDM_16_stddev,HMPDM_17_stddev,HMPDM_18_stddev,HMPDM_19_stddev,HMPDM_20_stddev,HMPDM_21_stddev,HMPDM_22_stddev,HMPDM_23_stddev,HMPDM_24_stddev,HMPDD_0_stddev,HMPDD_1_stddev,HMPDD_2_stddev,HMPDD_3_stddev,HMPDD_4_stddev,HMPDD_5_stddev,HMPDD_6_stddev,HMPDD_7_stddev,HMPDD_8_stddev,HMPDD_9_stddev,HMPDD_10_stddev,HMPDD_11_stddev,HMPDD_12_stddev,formant1_mean,formant2_mean,formant3_mean,formant4_mean,formant5_mean,formant1_stddev,formant2_stddev,formant3_stddev,formant4_stddev,formant5_stddev,video,label,score
-0.529275573857,0.834811976907,1.01681909471,1.46989323774,0.339553821265,1.44428237636,0.365414522518,-1.14348911316,0.207865623759,0.679208852439,0.0,-0.520948428232,0.77643499689,0.337461267678,0.640771144798,1.49239431345,-0.227300723567,-0.859100140751,1.28350370674,-0.965096312633,1.55578034722,-0.731729928931,0.12046093793,1.3377999055,-0.93528246662,1.35090583179,-1.91481500118,0.541758977385,-1.96459196131,0.32867342899,0.655898370103,-1.71714797217,2.07191266644,-2.55029264953,-0.355724975724,-0.21455352772,-0.0202360770158,-0.0949045892004,0.162904902638,0.309028741977,0.7177310252,1.28401713447,2.62837340151,2.80114927874,1.81701361958,1.29659459026,1.17631360751,0.687017963453,0.862992470771,0.784866803962,0.894407413415,0.507956391253,1.12703570412,0.810149234507,0.77803574525,1.09152705025,1.70572377868,0.339734586546,0.0033316743048,-0.0162515549279,0.210766796027,0.0709360076695,-0.011114180605,-0.225098323475,-0.775748647625,-1.03313295934,-1.26736334957,-1.22051781535,-1.08365831427,-1.12711930993,-1.09906396519,0.704377918868,0.429742915604,0.989317370539,3.13036818529,1.33789766571,-1.11875886543,-0.194692057488,1.07553628538,-0.428868997873,-0.831098595052,-0.107336284003,-0.0195560768713,0.932601797466,0.110875095107,0.130817873982,0.986529495032,0.24773801029,-0.40769982158,0.0122752253902,0.321474840094,0.137379628854,-0.0389718163879,1.18552572561,0.694761835218,0.572975616128,0.422950518306,0.534540594185,0.360329806735,0.450435940448,0.480780159391,0.585574148577,0.0901514218802,0.329051367111,0.210854559618,-0.0659458912145,0.271535690732,-0.015471143313,-0.262804045082,0.158993553369,1.13931971408,1.83844844329,0.318758401848,-0.221279445983,-0.636808819622,-0.849448642644,-0.215205077109,-0.61057234811,-0.673987031662,-1.28122730268,-0.0939625530592,-0.940747244288,-0.477396028043,-1.09933856417,0.12445381826,0.260397015423,-0.47856782668,-0.586471469789,-1.09491368078,-0.928273372609,-0.872371568622,-0.556248344392,-0.44887161017,-0.574135764573,-1.06564331016,-1.45292751667,-1.49700924248,-1.34399480512,-1.4190004682,-0.296240839845,0.356903748119,0.304326880389,0.269430108119,0.304087472421,-0.303892816041,-0.495890827118,-0.65891179101,-0.65406884763,-0.655611254853,669,0.0,7.0
-0.542564019222,-0.507859032319,0.0204633417028,0.199778371733,0.00127033871497,-0.00883927231883,-0.35746636888,-0.233946620701,-0.525783502911,-0.219407352177,0.0,-0.023740477559,-0.196888702837,0.155554872922,0.192373179888,0.696751584657,0.234061500449,0.0935750649131,0.51836212055,-0.379011674259,0.594090392982,-0.342632106936,0.0205792670394,0.778125088726,-0.240717030299,0.618367526685,-0.482286940531,0.428812578468,-1.04042185377,0.459901689459,0.321977051724,-1.15770130162,0.471392113412,-1.66910398214,-0.805974538737,0.798836050122,-0.0869708021373,0.018483399816,0.253602103921,0.442312177448,0.758397471944,1.04825739766,1.39574611119,1.58354869988,0.702598122699,-0.103223962045,0.160076677211,0.416275250458,-0.0138011761193,-0.28587144694,0.0902034445954,-0.581925106913,-0.265050192831,0.0112033584687,-0.351993993473,0.302006301796,0.431371173927,0.870769089312,0.5891715072,0.352061512738,0.451936978897,0.298917597663,0.165845611618,-0.0126302513093,-0.331802647476,-0.569060842456,-0.691263506489,-0.680935857201,-0.644454773469,-0.717038819744,-0.0115979275415,-0.0730334872564,0.372266452423,0.751279182598,0.883860827566,0.0441816509134,0.188071729685,0.99994669856,1.30560084582,0.689190644773,0.830639645004,0.34720611813,-0.230075500033,0.256071316585,-0.279765855998,-0.266238392921,0.194599707287,-0.204343571504,-0.808909317097,-0.0697575330572,-0.230804797298,-0.141051055329,-0.242462707442,0.174574682936,-0.113047446709,0.138727105106,0.0398852278246,0.0113967740094,0.122270678943,0.00463942748821,-0.0983470120418,0.106400333543,-0.00841084017303,0.00437573115246,0.346634566804,-0.209884721056,0.0680171109536,-0.154981321446,-0.425851685748,-0.280340947268,0.077252261964,0.612290701986,0.0859942090445,0.304273087481,0.122611072664,-0.187473938063,-0.583733508875,-0.270851634863,-0.308847184313,-0.440461374896,-0.270449164182,0.0623333378252,-0.18376538176,-0.2304882985,0.240859587745,0.0693495408261,-0.748285223802,0.14281775936,0.183538463567,0.37695830959,0.46411918382,0.608870006937,0.751296717952,0.630864944435,0.376078392928,0.118274176839,-0.0546571025693,-0.203661110858,-0.288272112884,-0.576018232909,-0.298577751229,-0.276830870411,-0.251039984347,-0.24190658415,0.266591295695,0.651488953639,0.734948065834,0.781142901258,0.829050726717,669,0.0,7.0
-0.442998942563,0.944206979213,0.9880921016,1.02285116183,1.25040329118,0.133691957874,0.0299792809091,-0.621591738952,-0.0753571569288,0.241628951554,0.0,-0.266162838702,0.436864992911,0.0309841019483,-0.227027136838,0.968586548622,-0.12722377636,-0.399006818037,1.0472304554,-0.794307698194,1.84683154375,-1.00703917564,-0.249592717901,0.888127766458,-0.79142576485,1.04705269382,-1.26628252752,0.245857712264,-1.21424221052,0.881754611683,0.0253813198894,-1.09213344032,0.725855294361,-2.07505489513,-0.604954571183,0.190976410138,0.101225880758,0.445444332227,0.494614676843,0.509868816564,0.25458669259,-0.0283943354001,0.461769795707,1.82949949939,1.13149773467,0.33947415753,0.614021743956,-0.055660445213,-0.348582435432,0.522363727111,-0.116400622432,0.264568786213,0.417238032962,0.47833323224,0.684951861123,0.530641749106,1.38946404874,0.434129152254,0.0820895150938,-0.190178093339,0.0919447656227,0.0515109129272,0.00776827670678,-0.168777681375,-0.544606534258,-0.742381175161,-0.889976866844,-0.740807934631,-0.680698528506,-0.603425619884,-0.456870650785,0.72771721548,0.77646147416,0.506245156967,0.0929041298375,-0.516737776495,0.0493677098469,0.324935797533,1.48599960253,0.0525938925002,0.0403793336493,-0.0273168443026,0.171142419527,0.772180318465,0.419668109116,0.231685652602,0.174204694802,0.510513567893,-0.341459206365,0.260584392255,0.215892164632,0.572818330774,0.400212958883,1.48932228482,0.402588253984,0.508069699274,0.596795214056,0.806952035053,0.531173530778,0.594496162011,0.441255768654,0.727021758132,1.14900086686,0.54752545985,1.02156860379,-0.228707827749,0.0909323700062,-0.145540022809,-0.339986152015,-0.0315332135867,0.583783825904,1.85432333353,0.426966321582,0.0444740485806,0.0139770771839,-0.593024519187,-0.335750007349,-0.252385058983,-0.799528037308,-0.242787958736,0.433183346786,-0.306376455392,-0.186066253895,-0.515413057111,0.42143281862,0.976996161506,-0.711383871535,-0.217155014432,-0.192644339292,-0.0446291086177,-0.0297757009607,0.0333420354077,-0.0624856079873,-0.246552789821,-0.344619060796,-0.13427617341,0.00494694465911,0.254980110954,0.228887525183,-0.153966639398,0.0187272101339,0.0249382689456,0.0169643481769,0.102409066393,0.000729598084636,0.0878866844663,0.0467982473226,0.0973699542559,0.158634419919,669,0.0,7.0
-0.799664440267,1.09538556885,1.38245928368,1.82223202945,1.61014856149,0.0229504669415,-0.171271737868,-0.556168144498,0.148343076989,0.375377021876,0.0,0.0417001250081,0.42468962932,-0.398520199021,1.03376082578,1.04848294614,-1.0820142336,-1.48632226043,0.93754414178,-1.10994754688,1.85159292001,-0.561238303222,-0.148361082545,1.30536746666,-1.73824406671,1.62020678299,-2.22756686564,1.06771258649,-1.51105977139,0.395310600471,0.280921878109,-1.68133469791,1.799448747,-3.28530602288,-0.0344886989485,-0.337607547163,0.145661079698,0.323409717131,0.424220172902,0.334199475809,0.314479196465,0.406329659017,1.46744212871,2.55259638797,2.0951164252,1.65001061152,1.33100995335,0.68193660005,0.895496057516,0.739249682217,0.734752921578,0.663016183826,0.84454231608,1.35951186691,1.40715965635,1.43505987962,1.75583283746,0.212323570791,0.160760783535,0.220351740928,0.474993559957,0.545720395936,0.581452115247,0.448704848365,-0.090364698563,-0.648376605307,-1.13004088965,-1.08262821051,-1.02678217072,-1.05534756221,-0.461820926108,0.749859192554,0.593833657163,0.805133324879,-0.537451823744,-0.819198800206,0.400875259609,0.831429298626,1.14101119232,0.713712158522,0.454882944165,0.659511268943,0.0991085405352,1.41226438249,0.353579245378,0.538317560404,1.14429785792,1.20362264357,-0.0825740806342,0.391749273839,0.41208178056,1.04147706188,0.233690989895,1.46112030343,1.0487875113,1.19020215835,0.554689942042,0.833459112975,0.403522620684,0.872672256104,0.90073752349,0.587692825107,0.860100462719,0.797105178092,0.827156587448,-0.290744889452,-0.131865904441,-0.246712402872,-0.129070015308,0.632034771752,1.76731158098,2.46275294367,0.200159017725,-0.58373206136,-0.944377466469,-1.47531374207,-0.430687923222,-0.559017108959,-0.624864184152,-0.58472124102,-0.701547663045,-1.02574250073,-1.36277768162,-1.32256351916,0.399192327775,0.562235421994,-0.324584903521,0.282678016107,-0.225014029702,-0.0434094488819,0.0751075045508,0.331333998053,0.509042728572,0.491399755289,0.163798787715,-0.0491264606308,-0.381638125947,-0.473038175146,-0.733248969465,-0.883252314279,-0.199218204865,-0.252433864218,-0.246457224714,-0.213068956077,-0.383641150373,0.12801697536,0.335333248903,0.452121086737,0.531399760329,669,0.0,7.0
0.0845724049531,-1.47124148536,-0.80268341676,-1.16635507451,0.1591335283,-1.32565219025,0.320842120741,-0.665774978426,-0.488547624123,0.0468097377914,0.0,-0.979145256253,-0.270013585342,0.879819665925,-0.429746347241,0.137773823482,1.19826673612,1.49357724411,1.24185941287,0.0828166844209,0.086947433303,-0.327790715966,-0.401692683319,0.926720868227,0.754451660345,1.3287407798,-0.131076159964,-0.620597861605,-1.33001082281,0.329034543478,0.473345502997,-0.181990597501,-0.168254267064,-0.823963995623,-0.916040660598,-0.0517610631427,-0.0518493399429,0.250732899196,0.406272426898,0.498525800443,0.584660341955,0.642384594501,0.605446550744,0.182345794207,0.0332028520391,0.138962699739,0.00161019499809,-0.185234662274,-1.29747365007,-1.77039391005,-0.86330947856,-0.16235551924,0.600296026166,-1.10600798086,-0.847169672059,-1.20272212734,0.0255336684476,1.237529843,0.500844273832,-0.0572772975498,0.0282324744397,-0.162526963862,-0.375937985327,-0.593443827991,-0.884637910184,-0.838218557431,-0.743238152837,-0.641712781435,-0.479352727183,-0.671317507201,-0.6730993332,-1.41580632502,0.496519047109,-0.0794310878816,0.133159625513,-0.644426825468,-0.433873029795,-1.18889728379,1.24293946861,-1.17649936183,-1.05796723809,-1.71258059044,-1.52811255348,-1.23287618817,-1.22018659299,-1.65119783409,-1.38318934225,-1.64410198221,-1.64987351688,-1.64972162059,-0.92940805687,-0.990887711405,-1.18830342906,-1.14038960711,-1.43518949643,-1.08154172828,-0.920787075447,-1.06335798975,-1.43486692436,-1.13409157416,-1.31801785635,-1.03896856745,-1.01211889404,-0.82320996815,-0.698965312645,-0.244000381393,0.0502641540286,-0.170131926081,-0.436314432315,-0.592269872799,-0.531523292591,-0.391979633146,-0.496977181468,0.210066696788,-0.0011147605401,-0.210859821144,0.00912658777309,-0.110049571183,-0.0561256760811,0.44016958245,0.675522056262,-0.959969725187,-0.356811441201,-0.234111268598,0.971424253427,0.491112962455,-1.43844715618,-1.03039812685,-0.63543079459,-0.503192265161,-0.655175064899,-0.739422950336,-0.872009675727,-1.37878222521,-1.43152376379,-1.03088876729,-0.479526737872,-0.511321909077,-0.0279772036979,0.873361359421,0.51061977755,0.571049126245,0.483868211688,0.467207370282,-1.23538907064,-0.481717769483,-0.689629274898,-0.794240706713,-0.785624478385,669,0.0,7.0
-0.527475638974,0.564326972865,0.701694344832,1.10092740399,0.845503072291,-0.014768758368,0.287152975398,-0.616568237297,-0.116238099882,0.360529892765,0.0,-0.155190285624,0.392511387694,0.0716965732672,0.429914368129,0.759167905299,-0.100719314245,-0.67949043409,1.08765430853,-0.771832403548,1.10900423024,-0.720336127074,0.0708193672038,1.62119663947,-1.64261908425,1.11314089707,-1.42709699064,0.635172678974,-1.00302515421,0.140362409422,0.445987773527,-1.20513805448,1.12059400499,-2.32336447383,-0.373922390836,0.745557060553,0.0832537233224,0.200872339478,0.336571948687,0.414619625094,0.505674723189,0.560259615898,1.19834680886,2.20078468359,1.68058523681,1.18184979637,0.894699838808,0.875306485148,0.634972537192,0.588408723078,0.690105574123,0.55555362895,0.618406718324,0.666730346267,0.614844941428,1.20407815284,1.23231596004,0.311630238791,0.217761423099,0.265960799394,0.424784122979,0.370847226407,0.305848204284,0.130683293086,-0.320961386878,-0.686784421664,-0.982594597551,-0.890764437565,-0.906605024452,-0.956575837354,-0.322900578077,0.622235002569,0.68789958008,1.1890727194,0.125739993424,-0.330408394966,0.0662662910929,0.559191998037,1.09122350124,0.521437568403,0.314008217781,0.414153726417,0.107258638857,1.16436909586,0.130553716465,0.361636159401,1.03442887786,0.210239543312,-0.267666630418,0.120849151751,0.0097963669753,0.57205607178,0.129065862828,1.34401837791,0.582984381702,0.708336793151,0.166004370915,0.43680035429,0.508797256658,0.457452986895,0.373873480891,0.469269193755,0.527022884745,0.291487006747,0.397058852102,-0.217259184235,0.148018366667,-0.0732234174505,-0.255831374033,0.142067102377,0.996067808065,1.94985135714,0.448614130854,-0.153040523692,-0.104624274498,-0.535143295317,-0.485232292534,-0.249774131974,-0.360612732451,-0.579663671135,-0.374574702541,-0.309080077116,-0.227497175453,-0.52359272355,0.195033937709,0.302226869846,-0.128972454142,0.166967739479,-0.249385806587,-0.0479369409999,0.0343948204382,0.204112134641,0.29615818532,0.115713897653,-0.111520010485,-0.25000563242,-0.452208244231,-0.410705431695,-0.563105085461,-0.305552676923,0.0262062537669,-0.0436217460702,-0.0672064274455,-0.0463774763399,0.043851683575,0.0807116401233,0.177992843414,0.261753109817,0.3639130892,669,0.0,7.0
-0.595318569423,0.388844619327,0.703725850611,0.969482577556,0.972989095509,-0.0824740530081,0.158358149126,-0.459311327211,-0.222350066841,0.125998949516,0.0,-0.0201902530223,0.169581763185,0.0799319480552,0.448780616764,0.855266538119,-0.148890106742,-0.329789249252,0.902209231925,-0.58213651618,1.08167127997,-0.664323566411,0.0684968839039,1.43287692379,-1.20301117885,0.898103316135,-1.35578755855,0.30880526163,-0.854945973287,0.123065384671,0.208293195553,-1.10288297579,0.831978549949,-1.98225794044,-0.447241402118,0.694049714376,-0.0301661180774,-0.104675058033,0.173190041598,0.397681750649,0.792812199713,1.07167492287,1.92245646136,1.84536230764,1.2871123502,0.93736520931,0.69004580377,0.711734254906,0.356294975498,0.151261516891,0.49631340235,0.515247117706,0.561144967497,0.528335274952,0.571355802393,1.02882345335,1.29751333451,0.491761412147,0.326507745111,0.261979213248,0.437605499312,0.352433070573,0.347330234058,0.237080610487,-0.273708401466,-0.565118012678,-0.761507522643,-0.727074704831,-0.755533719628,-0.800415552224,-0.175886343431,0.551094366483,0.891323832394,1.14211517219,0.52664904395,-0.379476374411,0.173360277798,0.928304656485,1.2987444115,0.763802789823,0.613569702598,0.622919425905,0.204888254482,1.17594911705,0.0691941746779,-0.022391545141,0.753399040576,0.108102009364,-0.363585988859,0.0556706912907,0.0308734722206,0.466904100865,0.0285569306828,0.912718336834,0.398832538002,0.437764757565,0.141395497067,0.368539827357,0.40971872492,0.203677165292,0.271974963027,0.527442362668,0.495628181078,0.223563740622,0.421976528617,-0.212499292407,0.0964767351861,-0.143506210345,-0.330372527408,0.132101816507,0.819127297518,1.46121194172,0.326042382469,-0.111572044304,-0.313666183113,-0.458581131297,-0.665516034902,-0.362202059355,-0.235018267017,-0.71090271331,-0.608391732764,-0.543094710915,-0.280572112848,-0.612383182034,0.102247455652,-0.0255529024193,-0.458223714634,0.277935559603,0.0385944204855,0.230704981102,0.312518191192,0.485817776877,0.560177223035,0.332015893936,0.237511446055,0.0455129303827,-0.208923490961,-0.271021213062,-0.355218349399,-0.546834807355,-0.179627146859,-0.215356950561,-0.217009425481,-0.203139371853,0.436515387659,0.519699683658,0.55155772982,0.594932777555,0.661342515663,669,0.0,7.0
-0.823408831259,-0.221689732451,0.349583113156,0.332547688504,0.805274252543,-0.519264450952,-0.324444519251,-0.000379883202479,-0.740819580443,-0.612736945346,0.0,0.438964341293,-0.40344459167,0.563686879358,-0.0517587522841,0.585596980092,0.0315009019896,-0.093301072846,0.226826306218,-0.668908836707,0.18635985232,-0.628889679541,0.160505999287,0.694773039034,-0.566590191776,1.13506317732,-0.477520866747,0.500080322879,-1.37209417505,0.595350254522,0.56150129749,-1.0595544156,0.0853537105879,-1.88943573278,-0.517513200681,0.582436413653,0.075720247484,0.24852676505,0.335418386216,0.350458213483,0.430801437084,0.630683094487,0.914963008187,1.28248324255,0.649115050439,0.0336266982597,-0.0152414348449,0.0983441421545,-0.303405625443,-0.113939693723,-0.0611699581619,-0.425933701525,0.230790038112,0.340044190778,0.367356084476,0.660106189843,0.903441340254,0.823199990405,0.732684504218,0.499598494391,0.770860137025,0.721102140654,0.617971757657,0.555836495125,0.206224278424,-0.0759587731609,-0.325544400476,-0.349771625748,-0.460722541293,-0.577877458319,0.321861453505,0.177763028002,0.823545147693,0.814732919408,0.478834285313,-0.5861917915,0.872316824941,1.69439947023,1.36066060969,1.2773075473,1.38192718072,0.818948554269,-0.181733400385,0.493537891047,-0.227816594788,-0.476165491906,0.00636433093436,-0.297544743517,-0.672100003991,-0.395230314907,-0.303766580176,-0.346450895608,-0.56273657483,0.212041786347,-0.151403698379,-0.28202353256,-0.223435475408,-0.223537461998,-0.222517436576,-0.329342164436,-0.298354583299,-0.286629425724,-0.0175092206219,-0.390362660395,0.000126045373388,-0.342146000256,-0.223862092711,-0.355901683408,-0.414536241804,-0.13424444866,0.819382211652,1.36929633969,0.320090226723,0.00630694466658,0.0624674271954,-0.374039439371,-0.542939857426,-0.062077279568,-0.429354359659,-0.537186235129,-0.0983839209254,-0.231762364447,-0.0760659125007,-0.20106186174,0.133571148923,0.0324635107897,-0.788170943835,0.743072201621,0.782704007697,0.889043859914,0.963936331364,1.12892304655,1.25771752751,1.20656020004,1.03655019455,0.747693968269,0.350213134729,0.23328277945,0.000659313534146,-1.09530205814,-0.657635441756,-0.668851147805,-0.720425433852,-0.706788959354,0.733696276394,1.3167396987,1.32224950422,1.33107958099,1.34451677198,669,0.0,7.0
-0.669923713086,-0.218843048168,0.865687819395,0.738229586016,1.09876142367,-0.293372001344,-0.19713933174,-0.413183474588,-0.401911348856,-0.159089315324,0.0,0.0494814920509,0.0323736084701,0.243748118587,0.4285064178,1.44877519441,0.327765437962,-0.291205390599,0.649959104605,-0.304582972421,0.99257614765,-0.238437068991,0.0369792505736,1.19170497781,-0.54550132199,0.783797798639,-0.703014258571,0.624938453135,-1.27057247455,0.306259173752,0.42857232471,-1.20020288461,0.681250765441,-1.88459206192,-0.374625934925,0.444760502727,0.0315072969635,-0.0186073206868,0.220159420848,0.356723284048,0.492260097083,0.628236296044,1.02228510311,1.40225401127,1.11406585073,0.879602954589,0.672517776101,0.334446170822,0.403391029226,0.155781015245,0.407228515529,0.221409804759,0.48033222394,0.248171391786,0.151378955191,0.850625370801,0.811051934981,0.865833626668,0.65135572943,0.456078847135,0.617565204911,0.499951454257,0.415624649099,0.207538808854,-0.233445144777,-0.595287102578,-0.758744317683,-0.825455061191,-0.795281402435,-0.907897790378,0.0309495913065,0.179946576225,0.871408491238,0.762141634106,-0.206147994425,-0.645763917112,0.593224334967,1.15076939499,1.43788921714,0.876523334156,0.874119668145,0.532794962468,-0.347913192123,0.62128151962,-0.194405023036,-0.225633491733,0.68646055202,-0.227015539054,-0.837667426226,-0.166621058022,-0.290847440654,-0.217536845445,-0.490505628672,0.29512658442,-0.114144179254,-0.279403078409,-0.359617294736,-0.223854171672,-0.158835667506,0.0973075190593,-0.0437566783446,-0.144477212316,-0.0904969578959,-0.318112817713,0.230602454963,-0.282318904659,0.0928070335584,-0.106071251661,-0.373617922755,-0.219548330091,0.769533613031,1.47767773841,0.155566536959,-0.193478789106,-0.224116381616,-0.524148544147,-0.0550993799249,-0.205815083375,0.0338223110133,-0.594149267248,-0.238195191426,-0.452512049334,-0.205297318814,-0.280890436163,-0.0905617174591,0.379520492726,-0.842505523636,0.0836720488099,0.0988950168711,0.343605408032,0.412349695953,0.598904413315,0.771441486728,0.646287882832,0.512272163974,0.213223447188,-0.090872677956,-0.261765199727,-0.524195263149,-0.759348575846,-0.303426160448,-0.336494929209,-0.349652890918,-0.300492396398,0.992729261853,0.901800651665,0.885084322775,0.883914057655,0.90867108606,669,0.0,7.0
-0.340221651485,1.32994423955,1.30624258193,1.5774194132,0.689827526768,0.00257219556792,0.854888000308,-0.995710865993,-0.0133898300466,1.001641752,0.0,-0.373980220456,1.10554867569,0.14920751067,-0.841546490748,0.590042694245,-0.0421779853509,-1.11147971394,0.907365652186,-0.949352279845,0.893142395095,-1.63827625329,0.238529832497,1.53439161052,-0.967113660639,0.784203989668,-1.92273809177,0.582245578181,-1.54518977689,-0.0720279874756,1.62223007328,-1.55220115847,0.949318481936,-1.25752862084,-0.0402472371683,-0.191038363848,0.0661942948929,0.179250243514,0.296923867727,0.370388390312,-0.277893355216,-0.919151302668,-1.73446902885,2.61337272003,2.26726270805,1.79167178985,1.29497108934,1.60609356466,1.03020840298,0.353024963809,1.30170495878,1.36636679909,0.973854185517,0.761847016665,0.650556866203,1.70108490639,2.30838455872,-0.552597388497,-0.603036693632,-0.114806833163,0.23775036135,0.0272937790208,0.0588306885166,-0.069755036097,-0.710035874361,-1.12145207125,-1.03743653002,-0.843166272283,-0.813844009966,-0.762247087052,-0.921473834551,0.765350863059,0.552404839424,0.779957985134,0.458678992672,-0.76856669646,-0.724973630623,0.37899172539,0.515521008903,-0.12619824193,-0.768134427824,0.922443115677,0.449255429737,1.30862059373,0.977804717182,-0.0988616296598,1.93630444324,0.220250018048,-0.0626210929585,0.745984002015,0.906197412488,0.727426001672,0.492427545036,1.88137310446,0.930257489531,0.911125024129,1.06523384526,0.737902276307,1.05717946004,1.27144772833,1.99355330087,0.75639988159,0.957712816467,0.867878124451,0.944798421036,-0.512625103241,-0.314549374191,-0.429091870121,-0.545249121714,-0.103071701241,0.625850005757,1.8424761826,0.966856322359,-0.429684982556,-0.322054222682,-0.464921104452,-0.241059423572,-0.330947475722,-0.0962058918341,-0.725489127547,-1.32880562866,0.121804795351,0.329664285501,-0.105581156812,0.0680682762381,-0.14026144385,0.344340097915,0.0583716201223,-0.822562027998,-0.543684344218,-0.729333282248,-0.396881043219,-0.207202184614,-0.859428701302,-0.849763173993,-1.07152603074,-0.673447752683,-0.620930712535,-0.56235307476,0.0244265772514,0.24324032057,0.199276893383,0.243350415676,0.278726139347,-0.890489537198,-0.918565185289,-0.841115163592,-0.782283188618,-0.715906925184,669,0.0,7.0
