339,356.06,548.55,452.3,530.015930736,218.938528139,300.039134199,300.039134199,-0.575302780153,-0.227668195908,0.973269679827,0.213433202752,-2.13644747532,-0.327657897328,-1.76209780242,-2.30791237403,-1.11657657619,-1.09989906417,-1.64495730736,-1.24752462043,-0.46982994812,-1.59779321385,0.538432883893,-0.117702241395,0.0458735190161,0.6001637292,0.258437447844,-0.649712973333,-1.18330529524,-0.330366883458,0.201846976934,-0.825460569697,-0.739567275186,-0.163550972887,-0.3925165503,-0.695270427706,-1.3026859832,0.253495200919,-0.995978232208,0.420207933188
339,584.67,626.57,605.633333333,521.542561655,223.989657916,299.972951472,299.972951472,-0.564433703717,-0.164114955532,0.923154964845,0.140781027513,-2.1420489817,-0.216482301437,-1.66460644391,-2.1586146778,-1.0779341113,-1.07021201844,-1.59322587112,-1.21558569769,-0.497832170198,-1.59533252188,0.457399297661,-0.179822987465,-0.0859029886497,0.580353352888,0.201150395782,-0.617085231822,-1.19673710899,-0.331565705044,0.28874930358,-0.914554990453,-0.716956669674,-0.137685479656,-0.430459348703,-0.734364579157,-1.24059234049,0.228905563895,-1.03664317104,0.519614421941
339,292.372,294.86,293.616662162,548.027027027,208.094594595,300.675675676,300.675675676,-0.327808148649,0.0339331286486,0.688917689189,-0.0343443645946,-2.07553040541,0.431561972973,-1.49874540541,-1.59205040541,-0.462379824324,-0.615698391892,-1.65916837838,-1.21692837838,-0.383992797297,-1.36497581081,0.386087567568,-0.0693988283784,-0.0196957843243,0.661405608108,0.00215302705,-0.533062135135,-1.34467513514,-0.377845581081,0.536986378378,-0.502307905405,-0.610576378378,-0.190318891892,-0.213082337838,-0.354221094595,-1.01033071622,-0.140481796757,-0.997202418919,0.537645283784
339,659.59,690.08,674.833333333,533.215300546,219.87431694,305.055737705,305.055737705,-0.598202202001,-0.207628545978,0.796141871038,-0.0564336330033,-2.20931743169,0.109887876529,-1.80059549727,-2.02414457705,-1.04832639815,-1.14744691792,-1.65019997814,-1.23142017923,-0.443945545596,-1.57947609836,0.349008973607,-0.190933993268,-0.00641713391257,0.666731872131,0.070037423377,-0.68463627541,-1.33548673224,-0.400444960437,0.258115141774,-0.686225048087,-0.762975210929,-0.254473563168,-0.326087863049,-0.542929180328,-1.34173374863,-0.0995515620863,-0.870046159563,0.584061083454
344,859.81,893.2,878.654648368,606.692878338,357.954005935,293.637982196,293.637982196,-1.73295516068,-0.577646605277,0.527164804896,1.11329968349,-1.52901560534,-0.953793136737,-1.53047323031,-2.03265638694,-2.61367732344,-2.21753240479,-0.403441387951,-0.330486104812,-1.2950001454,-2.19603209199,0.110623535964,-1.24419161944,-1.56574710979,0.67793626408,0.734872854614,-0.242940784881,-0.682523968249,0.418947967774,-1.14482904212,-1.38829197033,-0.497666920475,0.195078957582,-1.5706148724,-1.40009617953,-0.658497726917,0.93124552678,-0.673869048635,1.41909007107
344,544.19,595.91,569.454253612,651.555377207,365.381219904,292.948635634,292.948635634,-1.3110353005,-0.272950078304,0.312726234326,0.765717940777,-1.36412691075,-0.68689038492,-1.31207966763,-1.75838371562,-1.87683365864,-1.47455769848,-0.393435098724,-0.37997388687,-1.07024570775,-1.91681095425,-0.00547731941413,-1.13046746758,-1.48630344148,0.505765062235,0.576617135933,-0.0208948290787,-0.922949743018,0.203262277221,-0.962263074453,-1.34300174639,-0.497189491814,0.268796831413,-1.53797580578,-1.37691329856,-0.853462859896,0.804878717737,-0.800708506453,1.4048819699
344,501.99,513.18,507.583333333,640.943452381,349.907738095,299.574404762,299.574404762,-0.42360557881,-0.223330303,0.400159111369,-0.141286903304,-1.70838897411,-0.458823089762,-0.72110357506,-2.22309467938,-0.359441658988,-0.257162001845,-0.472850024256,-0.781302816369,-0.393180936012,-2.04031777679,-0.136523990327,-1.14790642711,-1.31793922619,0.625536432232,0.168468242095,0.0180111984435,-1.2929893006,0.107174185833,-0.505074241783,-1.61764636012,-0.483994835119,0.522958817768,-2.14135068452,-2.0323530744,-0.977165136339,1.04912907917,-0.81845445506,1.24838216071
344,964.97,994.77,980.231573748,631.263870095,369.972936401,287.772665765,287.772665765,-0.92917050161,-0.41239261295,0.21216918336,0.567662107253,-1.41881240884,-0.803178362788,-0.947102517578,-2.13228732517,-1.25313803667,-1.11295304177,-0.501262599608,-0.607976200934,-0.671261756184,-1.93319032882,-0.0290544086333,-1.04743896617,-1.27415429421,0.499970574019,0.489555590419,-0.0523675482165,-0.980827302977,0.202838188556,-0.845955411334,-1.30610633018,-0.448848646468,0.310099779916,-1.53057695387,-1.40809058065,-0.670668568126,0.857113886049,-0.771709271502,1.26386782409
345,670.23,690.13,680.166666667,619.77721943,566.782244556,337.608040201,337.608040201,-2.73076118643,-3.48848792171,0.245422108342,1.37890345109,-1.79019871174,-5.59667382194,-4.55881474037,-4.92077715243,-5.97280296482,-5.18243425762,-0.942253298157,-0.480490732379,-0.551012675745,-1.68561807747,1.16572968169,0.0340535416415,-0.066192760402,0.901795220101,1.36265283543,-1.40731642256,-1.11280808524,-0.424685712211,-3.62297860268,-0.549521066868,-1.13270189648,-1.18218846112,0.842604945226,0.0124808649581,-1.97797979062,-0.824281117203,-1.43045153769,0.0394540752111
345,532.53,550.98,541.75,608.368231047,557.153429603,344.355595668,344.355595668,-2.37761856137,-2.86281657437,-0.171402578195,1.62722511368,-1.99845229603,-5.23753583935,-3.99633341697,-4.97127710325,-5.2274582491,-4.28741709025,-1.17641675144,-0.758157359206,-0.46903221769,-1.7127807148,1.28659328267,0.156825536282,0.0109235632022,0.837202745487,1.43041347708,-1.31412248845,-1.11931246468,-0.228883896101,-2.94614762708,-0.615046904469,-1.08012072531,-0.815967020758,0.542819657094,-0.0469345310469,-1.75580011913,-0.837714454188,-1.30508050542,-0.0146352792455
345,619.36,669.06,644.913366337,628.54950495,574.079207921,339.210042433,339.210042433,-2.59637359873,-2.71934607721,0.155861105874,1.48358809562,-1.94771167885,-5.13418641926,-3.9201144512,-5.02127397171,-5.43421186563,-4.52720850495,-1.06174607574,-0.658630794187,-0.450168388533,-1.88973722942,1.28190286146,0.100263533662,0.145626803989,0.945871352192,1.3696229105,-1.40878497854,-0.965468125622,-0.259532116492,-2.96993620236,-0.660167109435,-1.09626246977,-0.908950892766,0.566333491282,0.0333702093819,-1.73738891683,-0.757673777685,-1.48179490736,-0.0344990095191
345,551.7,597.54,574.616666424,599.877906977,572.407703488,345.70494186,345.70494186,-3.21345675087,-3.95531897238,-0.281895573009,2.04719870549,-2.38919954425,-6.95592467951,-5.17971914971,-6.04971992754,-6.73181222238,-5.7594148516,-1.33246874797,-0.858128194193,-0.418857133169,-1.78419327609,1.64489039761,0.163009746936,0.387433392576,0.897803218023,1.76893467776,-1.81516062805,-1.26698380914,-0.457863323699,-4.25940124758,-0.567910207471,-1.45301883818,-1.35644390538,0.925107241308,-0.0182698993823,-2.11924831083,-1.00171567126,-1.32803912064,-0.0217655282776
345,464.02,531.6,498.0,615.406451613,542.483870968,335.974689826,335.974689826,-2.80347336718,-4.02197567204,0.115981442911,1.27934780804,-1.88777600245,-6.26957172502,-5.02391630471,-5.03717776819,-6.45470988516,-5.66320251851,-1.08169627918,-0.600224886779,-0.399508594615,-1.4458545374,1.23925955572,0.155740173188,0.21388721056,1.00040054269,1.35022672361,-1.54129634087,-1.07812160958,-0.508157808045,-3.99485225269,-0.460096260867,-1.16820669756,-1.40934939733,1.12496416003,0.0609448491533,-2.24955479856,-1.21006648664,-1.34208697201,0.0952147500149
345,293.44,319.08,306.2666671,619.643693108,509.633289987,345.378413524,345.378413524,-3.65781850976,-4.87007742575,-0.463842044408,2.25398313706,-2.79456024161,-8.26271044863,-5.9328249935,-7.30039318596,-7.87009551105,-6.68488521456,-1.59805201612,-1.12997651521,-0.294630760928,-1.93831852926,2.08215392653,0.469328065904,0.646755473125,0.926417785436,1.94215538179,-2.3164321394,-1.3487114736,-0.812669233602,-5.16458787108,-0.479907802519,-1.77771349701,-1.75904075609,1.40383520847,0.125767414831,-2.73548515423,-1.56243725194,-1.39071075423,0.0577037081594
345,172.3,188.44,180.366665979,587.439175258,474.068041237,337.371134021,337.371134021,-3.09946238557,-3.85143807305,0.0316262166144,1.75067598171,-2.73743818144,-7.08708290309,-5.36513610309,-6.51006768454,-6.86815476289,-5.66949243299,-1.48106941089,-0.960339477031,-0.319554295771,-1.83749658351,1.86223693608,0.235673422225,0.657392365979,0.980134061856,1.74548025567,-1.92846023979,-1.35780354804,-0.327841424351,-4.14336510212,-0.521881541505,-1.41495039328,-1.30866767358,0.762393489423,-0.139328819691,-2.36742235052,-0.899364411649,-1.31853708454,-0.173867908536
